datetime,actual_price,baseline_fair_value,improved_fair_value,baseline_spread,improved_spread
2026-04-17 03:00:00+02:00,108.51,137.84189922429601,132.63701517827218,-29.33189922429601,-24.127015178272174
2026-04-17 04:00:00+02:00,111.47,139.1739685693653,133.5605042093803,-27.703968569365287,-22.0905042093803
2026-04-17 05:00:00+02:00,120.19,145.77122560779628,147.75095162205426,-25.581225607796284,-27.56095162205426
2026-04-17 06:00:00+02:00,146.57,160.06168876631216,170.81884738908195,-13.491688766312166,-24.24884738908196
2026-04-17 07:00:00+02:00,148.56,161.20449458684823,178.22792095029402,-12.644494586848225,-29.667920950294018
2026-04-17 08:00:00+02:00,127.16,142.66320843366032,160.75426813185538,-15.503208433660319,-33.59426813185539
2026-04-17 09:00:00+02:00,101.9,112.71231500972564,125.37476659584537,-10.812315009725637,-23.474766595845367
2026-04-17 10:00:00+02:00,90.78,88.60796703960962,95.0876320912724,2.172032960390382,-4.307632091272396
2026-04-17 11:00:00+02:00,57.88,73.01706467994146,67.1911471281529,-15.137064679941453,-9.311147128152903
2026-04-17 12:00:00+02:00,30.87,64.19306803533344,63.93759293204196,-33.323068035333435,-33.06759293204196
2026-04-17 13:00:00+02:00,26.45,62.16049922822877,61.833185814609315,-35.71049922822877,-35.38318581460932
2026-04-17 14:00:00+02:00,31.37,66.28821858681363,64.66837126984136,-34.91821858681362,-33.298371269841354
2026-04-17 15:00:00+02:00,60.0,78.15414986917082,83.5661284279296,-18.154149869170823,-23.5661284279296
2026-04-17 16:00:00+02:00,81.82,97.84605997347583,111.93440641718288,-16.02605997347584,-30.11440641718289
2026-04-17 17:00:00+02:00,102.31,125.28836800972942,128.066642201616,-22.978368009729422,-25.75664220161599
2026-04-17 18:00:00+02:00,126.76,150.05716438704818,152.92059285940337,-23.29716438704817,-26.160592859403366
2026-04-17 19:00:00+02:00,157.41,166.47743208459448,168.12194667554513,-9.067432084594486,-10.711946675545136
2026-04-17 20:00:00+02:00,157.11,165.57182134072116,161.7930461703259,-8.461821340721144,-4.683046170325895
2026-04-17 21:00:00+02:00,138.01,155.16907845236614,153.78298332974055,-17.159078452366145,-15.772983329740555
2026-04-17 22:00:00+02:00,123.93,144.37072048300638,142.91676834566738,-20.440720483006373,-18.98676834566737
2026-04-17 23:00:00+02:00,112.71,133.68653580296564,139.44462954374043,-20.976535802965643,-26.73462954374044
2026-04-18 00:00:00+02:00,116.24,123.32186557095365,138.24316984458065,-7.081865570953653,-22.003169844580654
2026-04-18 01:00:00+02:00,110.88,117.42980150323842,127.26946597641721,-6.549801503238427,-16.389465976417213
2026-04-18 02:00:00+02:00,109.66,107.76956845720174,111.61044914404714,1.8904315427982539,-1.9504491440471412
2026-04-18 03:00:00+02:00,107.7,107.02652149753952,109.60762728863102,0.6734785024604832,-1.9076272886310193
2026-04-18 04:00:00+02:00,108.87,107.19059063607334,112.24535410977498,1.6794093639266663,-3.3753541097749746
2026-04-18 05:00:00+02:00,110.91,108.25262506883111,120.63455581980787,2.6573749311688886,-9.724555819807875
2026-04-18 06:00:00+02:00,110.83,111.34281016341134,123.1016715895181,-0.5128101634113449,-12.271671589518107
2026-04-18 07:00:00+02:00,105.74,107.38084227247661,121.65936098428548,-1.6408422724766183,-15.91936098428549
2026-04-18 08:00:00+02:00,92.29,95.21904238548949,101.05546606081978,-2.929042385489481,-8.765466060819776
2026-04-18 09:00:00+02:00,75.13,76.02937059698849,73.35189895747382,-0.89937059698849,1.778101042526174
2026-04-18 10:00:00+02:00,39.57,57.27646230476389,57.74704645946805,-17.70646230476389,-18.177046459468052
2026-04-18 11:00:00+02:00,3.94,41.99962172516889,34.77794509164318,-38.059621725168896,-30.83794509164318
2026-04-18 12:00:00+02:00,-3.38,34.25844492671158,20.396896650629703,-37.638444926711585,-23.776896650629702
2026-04-18 13:00:00+02:00,-4.08,33.83860103619012,18.970295075707046,-37.91860103619012,-23.050295075707048
2026-04-18 14:00:00+02:00,-0.1,38.722923418371785,35.44495771681426,-38.822923418371786,-35.54495771681426
2026-04-18 15:00:00+02:00,18.9,49.91342018941649,58.5871939027192,-31.013420189416493,-39.6871939027192
2026-04-18 16:00:00+02:00,44.89,67.72172101624483,69.23341699200282,-22.831721016244828,-24.343416992002815
2026-04-18 17:00:00+02:00,90.81,91.79417646825178,100.67481647299142,-0.9841764682517748,-9.864816472991421
2026-04-18 18:00:00+02:00,119.6,118.31393373962217,131.8999238220018,1.2860662603778223,-12.299923822001801
2026-04-18 19:00:00+02:00,131.54,136.15178519933656,147.915096946545,-4.611785199336566,-16.375096946545
2026-04-18 20:00:00+02:00,144.89,139.7474585810042,141.22178882199722,5.1425414189957905,3.668211178002764
2026-04-18 21:00:00+02:00,140.3,135.11206225510173,135.2266247387493,5.187937744898278,5.073375261250703
2026-04-18 22:00:00+02:00,129.99,129.1446167512314,132.97651163516252,0.8453832487685986,-2.9865116351625147
2026-04-18 23:00:00+02:00,125.0,121.96802082050971,128.84304079435205,3.0319791794902926,-3.8430407943520493
2026-04-19 00:00:00+02:00,116.56,119.37284989571933,127.34066620196182,-2.8128498957193244,-10.780666201961822
2026-04-19 01:00:00+02:00,109.95,113.40892997728172,121.11776006638935,-3.458929977281713,-11.167760066389349
2026-04-19 02:00:00+02:00,109.21,109.13894340125343,109.8368314786891,0.07105659874656567,-0.6268314786891125
2026-04-19 03:00:00+02:00,106.32,106.2175925245426,107.65606832667761,0.10240747545739737,-1.3360683266776192
2026-04-19 04:00:00+02:00,105.41,104.28073782869879,107.67253142873929,1.1292621713012068,-2.262531428739294
2026-04-19 05:00:00+02:00,106.55,102.25794774222064,108.21960891366017,4.2920522577793605,-1.66960891366017
2026-04-19 06:00:00+02:00,104.78,101.18943602577117,109.28620558319659,3.5905639742288287,-4.506205583196589
2026-04-19 07:00:00+02:00,100.03,97.94088456911916,109.02162312722938,2.089115430880838,-8.991623127229374
2026-04-19 08:00:00+02:00,96.63,93.41359064028336,105.12946807403924,3.2164093597166357,-8.499468074039243
2026-04-19 09:00:00+02:00,93.84,86.5850262784558,90.72970949720272,7.254973721544204,3.110290502797284
2026-04-19 10:00:00+02:00,71.38,75.50155277658504,73.74384986500202,-4.121552776585048,-2.363849865002024
2026-04-19 11:00:00+02:00,31.98,62.19004602956312,47.70141951037193,-30.21004602956312,-15.721419510371927
2026-04-19 12:00:00+02:00,5.73,49.1790022357779,45.73754242976408,-43.4490022357779,-40.00754242976409
2026-04-19 13:00:00+02:00,-0.85,35.90988909517605,18.052302451408995,-36.75988909517605,-18.902302451408996
2026-04-19 14:00:00+02:00,-3.01,25.89509601518237,21.56504219348178,-28.905096015182373,-24.575042193481778
2026-04-19 15:00:00+02:00,-2.26,23.21163072791587,11.47752737512125,-25.471630727915873,-13.73752737512125
2026-04-19 16:00:00+02:00,16.02,31.67126804853478,26.272405938647257,-15.651268048534781,-10.252405938647257
2026-04-19 17:00:00+02:00,73.76,51.8789970844702,55.55637062009787,21.881002915529805,18.203629379902132
2026-04-19 18:00:00+02:00,103.86,79.13541150695755,81.26179146761855,24.724588493042447,22.59820853238145
2026-04-19 19:00:00+02:00,117.35,101.77993447681422,108.77960592390845,15.570065523185775,8.570394076091546
2026-04-19 20:00:00+02:00,124.11,109.96451000600078,121.58923736198926,14.14548999399922,2.520762638010737
2026-04-19 21:00:00+02:00,121.55,109.95925645439982,117.06715828624944,11.590743545600176,4.48284171375056
2026-04-19 22:00:00+02:00,119.36,107.0346555852582,112.04830160131468,12.325344414741807,7.311698398685323
2026-04-19 23:00:00+02:00,111.23,100.72345840091413,108.63968927337565,10.506541599085878,2.5903107266243524
2026-04-20 00:00:00+02:00,106.31,83.71347874881087,95.29463444820934,22.59652125118913,11.015365551790666
2026-04-20 01:00:00+02:00,101.11,80.01536505455387,93.7679827573455,21.09463494544613,7.3420172426545065
2026-04-20 02:00:00+02:00,99.01,77.29548253395242,81.13175328803021,21.71451746604758,17.878246711969794
2026-04-20 03:00:00+02:00,99.04,76.45549333459225,80.6702854966187,22.58450666540776,18.369714503381303
2026-04-20 04:00:00+02:00,102.3,80.39377520702767,90.72375802078638,21.906224792972324,11.57624197921362
2026-04-20 05:00:00+02:00,111.6,93.08251596218366,99.27664461758508,18.51748403781633,12.323355382414917
2026-04-20 06:00:00+02:00,129.39,111.89963192206127,125.80408972081474,17.49036807793871,3.585910279185242
2026-04-20 07:00:00+02:00,142.21,116.9644932775464,144.75431999747073,25.245506722453612,-2.5443199974707227
2026-04-20 08:00:00+02:00,134.32,108.82266532235624,131.2959812000205,25.49733467764375,3.024018799979501
2026-04-20 09:00:00+02:00,110.01,90.61141077550542,104.11191819996006,19.398589224494586,5.898081800039947
2026-04-20 10:00:00+02:00,90.2,74.82587330805376,89.86020034727898,15.374126691946245,0.33979965272102675
2026-04-20 11:00:00+02:00,75.89,66.01859952892117,76.0188248433392,9.871400471078829,-0.12882484333920274
2026-04-20 12:00:00+02:00,51.18,50.66307502676908,47.810683901642285,0.5169249732309211,3.3693160983577144
2026-04-20 13:00:00+02:00,32.6,48.42762084644504,43.53824938814206,-15.827620846445036,-10.938249388142061
2026-04-20 14:00:00+02:00,29.57,47.157585706408845,46.26712075098387,-17.587585706408845,-16.69712075098387
2026-04-20 15:00:00+02:00,46.48,50.50416028850092,55.510727257285474,-4.024160288500923,-9.030727257285477
2026-04-20 16:00:00+02:00,78.33,63.8803416748631,85.54100415411959,14.449658325136902,-7.211004154119593
2026-04-20 17:00:00+02:00,97.25,86.42239272985609,106.29470081387115,10.827607270143915,-9.044700813871145
2026-04-20 18:00:00+02:00,112.91,104.69781944086235,125.00413225250188,8.21218055913765,-12.094132252501879
2026-04-20 19:00:00+02:00,123.41,123.74477481409598,150.9389111202439,-0.3347748140959794,-27.52891112024389
2026-04-20 20:00:00+02:00,127.18,126.63570063036215,149.62732519387637,0.5442993696378551,-22.447325193876367
2026-04-20 21:00:00+02:00,121.94,117.84592759153858,134.5528766780476,4.094072408461415,-12.612876678047598
2026-04-20 22:00:00+02:00,115.97,113.34485110162693,126.34065164398766,2.6251488983730695,-10.370651643987657
2026-04-20 23:00:00+02:00,106.79,96.32687659348701,111.77521498679145,10.463123406512992,-4.985214986791448
2026-04-21 00:00:00+02:00,99.0,87.57594038726053,102.79938979616279,11.42405961273947,-3.799389796162785
2026-04-21 01:00:00+02:00,98.64,85.52492500278393,98.50101546599315,13.11507499721607,0.13898453400685185
2026-04-21 02:00:00+02:00,98.37,87.72962956874152,95.5264006365667,10.64037043125849,2.8435993634332988
2026-04-21 03:00:00+02:00,99.07,89.88601544330245,96.66501540127872,9.183984556697538,2.4049845987212706
2026-04-21 04:00:00+02:00,100.19,93.74519139172938,97.18333264865713,6.44480860827062,3.0066673513428697
2026-04-21 05:00:00+02:00,108.45,102.15912224941648,104.80951508203749,6.290877750583519,3.6404849179625103
2026-04-21 06:00:00+02:00,127.09,116.50460744864567,129.25756887427312,10.585392551354332,-2.1675688742731154
2026-04-21 07:00:00+02:00,135.33,119.9504994235356,142.74691606957867,15.379500576464409,-7.416916069578662
2026-04-21 08:00:00+02:00,118.95,110.63597196795308,134.45723836562223,8.31402803204692,-15.507238365622229
2026-04-21 09:00:00+02:00,97.3,88.60497721416814,105.14717375727633,8.695022785831853,-7.847173757276337
2026-04-21 10:00:00+02:00,59.9,68.50079330230412,80.57014281524633,-8.600793302304119,-20.67014281524633
2026-04-21 11:00:00+02:00,19.6,58.58226267130651,63.96599807156844,-38.98226267130651,-44.36599807156844
2026-04-21 12:00:00+02:00,-0.1,41.826271691240656,36.01414333192131,-41.92627169124066,-36.11414333192131
2026-04-21 13:00:00+02:00,-1.75,40.20868303286875,36.6003907963341,-41.95868303286875,-38.3503907963341
2026-04-21 14:00:00+02:00,-3.7,42.19078530078779,43.906063065490585,-45.89078530078779,-47.60606306549059
2026-04-21 15:00:00+02:00,-1.86,45.74535045422781,51.07465846522764,-47.60535045422781,-52.93465846522764
2026-04-21 16:00:00+02:00,14.54,64.48189485309683,83.32684672128322,-49.941894853096834,-68.78684672128321
2026-04-21 17:00:00+02:00,69.83,93.77359855946374,108.61018331204694,-23.943598559463737,-38.780183312046944
2026-04-21 18:00:00+02:00,102.65,122.16243512892956,138.71915264671463,-19.512435128929553,-36.06915264671463
2026-04-21 19:00:00+02:00,134.11,145.17859857681066,165.15044290507328,-11.068598576810643,-31.040442905073263
2026-04-21 20:00:00+02:00,144.78,147.65982928419365,163.3280056233049,-2.8798292841936473,-18.548005623304903
2026-04-21 21:00:00+02:00,129.62,135.13989369425468,144.47086190683854,-5.519893694254677,-14.850861906838531
2026-04-21 22:00:00+02:00,119.85,129.17436833923725,136.62177551888286,-9.324368339237253,-16.771775518882862
2026-04-21 23:00:00+02:00,111.87,115.90855278916676,120.9803400802597,-4.038552789166758,-9.11034008025969
2026-04-22 00:00:00+02:00,107.1,112.84642631938091,116.11866554936097,-5.746426319380916,-9.018665549360975
2026-04-22 01:00:00+02:00,104.11,111.21259395471105,112.38953569439622,-7.102593954711054,-8.279535694396216
2026-04-22 02:00:00+02:00,104.2,111.98763360714386,116.94704850002866,-7.78763360714386,-12.747048500028654
2026-04-22 03:00:00+02:00,104.85,117.42221558662926,123.44703520095196,-12.57221558662927,-18.597035200951964
2026-04-22 04:00:00+02:00,109.69,116.97248663547558,121.44374834907094,-7.282486635475578,-11.753748349070946
2026-04-22 05:00:00+02:00,121.23,122.28553926880635,124.82456765951882,-1.055539268806342,-3.594567659518816
2026-04-22 06:00:00+02:00,139.84,133.53860598987526,142.37612981428924,6.3013940101247385,-2.5361298142892394
2026-04-22 07:00:00+02:00,134.8,121.30209741937817,134.33224396940048,13.49790258062184,0.4677560305995314
2026-04-22 08:00:00+02:00,113.87,102.66471703462439,128.56784925843638,11.205282965375616,-14.697849258436378
2026-04-22 09:00:00+02:00,79.56,74.82774593254041,90.24811557307424,4.732254067459593,-10.688115573074242
2026-04-22 10:00:00+02:00,20.15,47.882424219623836,37.404846354170765,-27.732424219623837,-17.254846354170766
